model_id,requested_model_id,device,actual_dtype,prompt_idx,prompt_text,requested_context_length,effective_context_length,layer_idx,head_idx,sketch_dim,theta,false_elimination_rate,elimination_rate,resurrection_rate,top8_overlap,top16_overlap,top32_overlap,topk_overlap,rank_correlation,rank_corr_sample_size,eliminated_count,false_eliminated_count,total_tokens,survivor_count
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,4,8,128,0.3,0.0,0.001953125,0.998046875,0.0,0.0,0.375,0.375,0.7325499899604956,20000,1,0,512,511
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,4,8,128,0.5,0.0,0.001953125,0.998046875,0.0,0.0,0.375,0.375,0.7325499899604956,20000,1,0,512,511
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5784908869524957,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5784908869524957,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5784908869524957,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5784908869524957,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5784908869524957,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,32,0.05,0.0,0.0,1.0,0.25,0.25,0.21875,0.21875,0.806691393112951,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,32,0.1,0.0,0.0,1.0,0.25,0.25,0.21875,0.21875,0.806691393112951,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,32,0.2,0.0,0.0,1.0,0.25,0.25,0.21875,0.21875,0.806691393112951,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,32,0.3,0.0,0.0,1.0,0.25,0.25,0.21875,0.21875,0.806691393112951,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,32,0.5,0.0,0.0,1.0,0.25,0.25,0.21875,0.21875,0.806691393112951,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,64,0.05,0.0,0.0,1.0,0.0,0.0625,0.1875,0.1875,0.8855742153457602,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,64,0.1,0.0,0.0,1.0,0.0,0.0625,0.1875,0.1875,0.8855742153457602,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,64,0.2,0.0,0.0,1.0,0.0,0.0625,0.1875,0.1875,0.8855742153457602,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,64,0.3,0.0,0.0,1.0,0.0,0.0625,0.1875,0.1875,0.8855742153457602,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,64,0.5,0.0,0.0,1.0,0.0,0.0625,0.1875,0.1875,0.8855742153457602,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,128,0.05,0.0,0.0,1.0,0.25,0.3125,0.375,0.375,0.9349816258113077,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,128,0.1,0.0,0.0,1.0,0.25,0.3125,0.375,0.375,0.9349816258113077,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,128,0.2,0.0,0.0,1.0,0.25,0.3125,0.375,0.375,0.9349816258113077,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,128,0.3,0.0,0.0,1.0,0.25,0.3125,0.375,0.375,0.9349816258113077,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,0,128,0.5,0.0,0.0,1.0,0.25,0.3125,0.375,0.375,0.9349816258113077,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8143778778591108,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8143778778591108,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8143778778591108,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8143778778591108,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8143778778591108,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9284331478410737,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9284331478410737,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9284331478410737,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9284331478410737,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9284331478410737,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,64,0.05,0.0,0.0,1.0,0.375,0.5625,0.4375,0.4375,0.9506349659953004,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,64,0.1,0.0,0.0,1.0,0.375,0.5625,0.4375,0.4375,0.9506349659953004,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,64,0.2,0.0,0.0,1.0,0.375,0.5625,0.4375,0.4375,0.9506349659953004,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,64,0.3,0.0,0.0,1.0,0.375,0.5625,0.4375,0.4375,0.9506349659953004,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,64,0.5,0.0,0.0,1.0,0.375,0.5625,0.4375,0.4375,0.9506349659953004,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,128,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9760417795784705,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,128,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9760417795784705,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,128,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9760417795784705,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,128,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9760417795784705,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,4,128,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9760417795784705,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8276755613172323,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8276755613172323,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8276755613172323,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8276755613172323,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8276755613172323,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,32,0.05,0.0,0.0,1.0,0.375,0.25,0.25,0.25,0.8449283327897046,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,32,0.1,0.0,0.0,1.0,0.375,0.25,0.25,0.25,0.8449283327897046,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,32,0.2,0.0,0.0,1.0,0.375,0.25,0.25,0.25,0.8449283327897046,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,32,0.3,0.0,0.0,1.0,0.375,0.25,0.25,0.25,0.8449283327897046,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,32,0.5,0.0,0.0,1.0,0.375,0.25,0.25,0.25,0.8449283327897046,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,64,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9019416108202363,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,64,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9019416108202363,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,64,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9019416108202363,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,64,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9019416108202363,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,64,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9019416108202363,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,128,0.05,0.0,0.0,1.0,0.375,0.5,0.4375,0.4375,0.9595772728319922,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,128,0.1,0.0,0.0,1.0,0.375,0.5,0.4375,0.4375,0.9595772728319922,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,128,0.2,0.0,0.0,1.0,0.375,0.5,0.4375,0.4375,0.9595772728319922,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,128,0.3,0.0,0.0,1.0,0.375,0.5,0.4375,0.4375,0.9595772728319922,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,512,512,8,8,128,0.5,0.0,0.0,1.0,0.375,0.5,0.4375,0.4375,0.9595772728319922,20000,0,0,512,512
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7317633700072074,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7317633700072074,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7317633700072074,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7317633700072074,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7317633700072074,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,32,0.05,0.0,0.0,1.0,0.0,0.0625,0.125,0.125,0.9531770575193371,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,32,0.1,0.0,0.0,1.0,0.0,0.0625,0.125,0.125,0.9531770575193371,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,32,0.2,0.0,0.0,1.0,0.0,0.0625,0.125,0.125,0.9531770575193371,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,32,0.3,0.0,0.0,1.0,0.0,0.0625,0.125,0.125,0.9531770575193371,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,32,0.5,0.0,0.0,1.0,0.0,0.0625,0.125,0.125,0.9531770575193371,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,64,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9531030132566148,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,64,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9531030132566148,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,64,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9531030132566148,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,64,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9531030132566148,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,64,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9531030132566148,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,128,0.05,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.9736250266551578,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,128,0.1,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.9736250266551578,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,128,0.2,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.9736250266551578,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,128,0.3,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.9736250266551578,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,0,128,0.5,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.9736250266551578,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9209680356332653,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9209680356332653,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9209680356332653,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9209680356332653,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9209680356332653,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.958525893255362,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.958525893255362,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.958525893255362,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.958525893255362,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.958525893255362,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,64,0.05,0.0,0.0,1.0,0.0,0.125,0.1875,0.1875,0.9640175633893784,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,64,0.1,0.0,0.0,1.0,0.0,0.125,0.1875,0.1875,0.9640175633893784,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,64,0.2,0.0,0.0,1.0,0.0,0.125,0.1875,0.1875,0.9640175633893784,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,64,0.3,0.0,0.0,1.0,0.0,0.125,0.1875,0.1875,0.9640175633893784,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,64,0.5,0.0,0.0,1.0,0.0,0.125,0.1875,0.1875,0.9640175633893784,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,128,0.05,0.0,0.0,1.0,0.0,0.125,0.34375,0.34375,0.9825673256960237,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,128,0.1,0.0,0.0,1.0,0.0,0.125,0.34375,0.34375,0.9825673256960237,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,128,0.2,0.0,0.0,1.0,0.0,0.125,0.34375,0.34375,0.9825673256960237,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,128,0.3,0.0,0.0,1.0,0.0,0.125,0.34375,0.34375,0.9825673256960237,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,4,128,0.5,0.0,0.0,1.0,0.0,0.125,0.34375,0.34375,0.9825673256960237,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,0,The attention mechanism in transformers allows each token to,1024,1024,0,8,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6258946201256754,20000,0,0,1024,1024
